0.000835304,-1.41233e-07,0,-3.11992e-07
0.000635772,1.47047e-07,0,-1.4684e-07
0.0020203,6.39933e-07,0,4.73233e-07
-0.00274122,-6.43903e-07,0,6.43234e-07
-0.00427587,-2.95792e-06,0,-2.96046e-06
0.00269351,5.57194e-07,0,-5.56688e-07
0.0135819,3.37497e-06,0,1.32222e-06
0.0243254,6.64307e-06,0,1.59203e-06
-0.00421871,-0.000577043,0,-9.07316e-07
-0.0227766,-6.01603e-06,0,-1.12278e-06
0.0031113,1.32366e-06,0,3.37955e-06
-0.00471997,-1.596e-06,0,-6.6521e-06
-0.00165284,-9.0734e-07,0,-0.000577044
0.00395109,1.12697e-06,0,6.02442e-06
0.417652,-7.06164e-05,0,-0.000155996
0.317886,7.35233e-05,0,-7.34199e-05
1.01015,0.000319975,0,0.000236623
-1.25611,-0.000298237,0,0.000297754
-2.13792,-0.00147896,0,-0.00148024
1.45706,0.000304555,0,-0.000304392
6.79093,0.00168748,0,0.00066111
12.1627,0.00332153,0,0.000796021
-2.10935,-0.288521,0,-0.000453658
-11.3883,-0.00300802,0,-0.000561393
1.55565,0.000661835,0,0.00168978
-2.35999,-0.000797996,0,-0.00332605
-0.82642,-0.000453671,0,-0.288522
1.97555,0.000563489,0,0.0030122
