1,8.67362e-13,-1.21431e-11,2.64545e-11,-0.0247822,1.56428e-05,-0.0388208,-0.0512747,-2.19009e-10,-0.0614867,0.00281346,0.0359827,-1.3314e-10,0.0355821,0.002,0,0,-9.42153e-05,-3.1049e-05,-8.42952e-05,-0.000221282,-7.22766e-05,4.33681e-13,-0.000118371,1.83002e-05,0.00010425,-8.67362e-13,9.6915e-05
-9.13102e-13,1,-6.92873e-13,0.0247822,-1.05439e-11,-0.00661156,-0.0207868,-0.0122614,5.95296e-10,-0.01474,0.0207221,-0.0122085,-9.96287e-10,-0.014689,0,0.002,0,9.34312e-05,-1.87673e-08,8.35937e-05,-0.000132306,-1.0294e-06,1.03677e-12,-1.3602e-05,0.000131876,-8.20996e-07,-1.05032e-13,-1.34089e-05
0,0,1,-1.56428e-05,0.00661156,0,-0.0596808,-0.0300655,3.88578e-10,-0.0329546,-0.0358409,0.0147954,-8.32667e-10,0.0155748,0,0,0.002,7.83086e-05,-9.11043e-06,7.00635e-05,-0.000419206,2.09249e-05,0,-1.01374e-05,-0.000264215,-2.64335e-05,0,-6.11217e-06
1.91812e-10,4.28093e-11,3.73941e-11,0.994949,-7.69062e-05,-0.100384,0.0925869,0.0572872,-3.11734e-09,0.0667088,-0.0923916,0.0571177,4.90183e-09,0.06654,2.538e-12,2.538e-12,2.538e-12,0.00147172,2.72173e-09,-0.00057011,0.000596915,1.44047e-05,1.24809e-11,6.22666e-05,-0.00059505,1.33697e-05,2.33804e-11,6.13508e-05
0,0,0,8.37712e-05,1,6.41716e-05,0.246426,-0.146753,8.36979e-10,-0.0851665,0.246693,0.146329,7.81631e-10,0.0847497,0,0,0,-1.93903e-07,0.00203101,-1.81901e-07,0.00144796,-0.000899,0,-0.000489676,0.00144998,0.000899061,0,0.000489552
0,0,0,0.100384,-7.22566e-05,0.994949,-0.144198,-0.0521172,-1.64923e-09,-0.0895949,0.14385,-0.0511062,-1.17677e-09,-0.0884962,0,0,0,-0.000599967,-2.21978e-07,0.00136995,-0.000826604,0.000114441,0,-7.40955e-05,0.000824317,0.000115376,0,-7.29964e-05
-8.32667e-11,0,-1.38778e-11,1.38778e-10,-2.08167e-10,-5.55112e-11,0.404894,-0.299651,0,-0.376443,-0.123177,0.00110685,-1.60982e-09,0.0216341,0,0,0,4.34247e-05,-0.000190747,3.88525e-05,-0.00215081,0.000745003,1.38778e-11,-0.000151588,-0.000792273,-0.000239687,1.38778e-11,-8.67127e-05
-4.16334e-11,-1.38778e-11,-4.16334e-11,1.52656e-10,-1.38778e-11,-9.71445e-11,-0.608388,0.522566,-1.38778e-11,-0.402654,-0.176833,0.041079,-3.15026e-09,0.0632552,0,0,0,0.000138709,-5.22287e-05,0.000124104,-0.00414589,0.00172664,5.55112e-11,-0.000258134,-0.00118628,-0.000231748,2.77556e-11,-4.73051e-05
3.46945e-11,-3.46945e-12,-5.20417e-11,-1.04083e-11,-4.16334e-11,4.85723e-11,0.0729487,0.00871604,1,-0.0165591,0.0843619,0.0298739,6.73073e-10,0.0121147,0,0,0,-2.68274e-05,-3.01985e-05,-2.40027e-05,0.000405332,3.35252e-05,0.002,-0.000107614,0.000517937,0.000250299,-3.46945e-12,0.000126438
0,1.38778e-11,2.77556e-11,-1.38778e-10,2.77556e-11,8.32667e-11,0.547472,0.261257,-6.93889e-11,1.15415,0.146142,-0.0535256,2.96985e-09,-0.0688304,0,0,0,-0.000135365,-0.000139056,-0.000121112,0.00383597,-0.00149978,-5.55112e-11,0.0003758,0.00100061,0.000136139,-2.77556e-11,-1.34159e-06
-6.93889e-11,-4.16334e-11,-4.16334e-11,-2.77556e-11,-1.249e-10,-1.94289e-10,-0.123367,-0.000901647,-8.74301e-10,-0.0214958,0.404807,0.299726,-6.52256e-10,0.376392,0,0,0,-4.32606e-05,-0.000190645,-3.87056e-05,-0.000793042,0.000240485,0,8.71628e-05,-0.0021516,-0.000745064,1.38778e-11,0.000151165
-8.32667e-11,8.32667e-11,4.16334e-11,-4.16334e-11,2.77556e-11,2.08167e-10,0.177307,0.0408169,1.69309e-09,0.0631288,0.608564,0.522702,1.27676e-09,-0.402249,0,0,0,0.000138364,5.20284e-05,0.000123796,0.00118848,-0.000233408,5.55112e-11,-4.81917e-05,0.00414748,0.00172671,-1.38778e-11,-0.000257273
1.38778e-11,0,3.46945e-11,1.38778e-11,4.85723e-11,-6.93889e-12,0.0843676,-0.0300093,4.3715e-10,-0.0122282,0.0730478,-0.00877609,1,0.0165417,0,0,0,2.66452e-05,-3.02263e-05,2.38397e-05,0.000517775,-0.000250527,3.46945e-12,-0.000126596,0.000406119,-3.35094e-05,0.002,0.000107703
8.32667e-11,-6.93889e-11,-5.55112e-11,2.77556e-11,0,-1.80411e-10,-0.146624,-0.0533156,-1.56819e-09,-0.0687501,-0.547618,0.261092,-1.15186e-09,1.15372,0,0,0,-0.000135072,0.000139247,-0.00012085,-0.00100292,0.000137743,-1.38778e-11,-4.99933e-07,-0.00383732,-0.00149984,0,0.000374962
1.08802e-08,4.44089e-10,-6.21725e-09,1.33227e-08,-12.3911,0.00782139,-19.4104,-25.6373,-1.09468e-07,-30.7434,1.40673,17.9914,-6.66134e-08,17.791,1,0,0,-0.0471076,-0.0155245,-0.0421476,-0.110641,-0.0361383,2.22045e-10,-0.0591855,0.0091501,0.052125,-4.44089e-10,0.0484575
-4.56232e-10,2.30718e-10,-3.46077e-10,12.3911,-5.27182e-09,-3.30578,-10.3934,-6.1307,2.97648e-07,-7.37,10.3611,-6.10423,-4.98143e-07,-7.34448,0,1,0,0.0467156,-9.38363e-06,0.0417969,-0.0661529,-0.000514702,5.18682e-10,-0.00680102,0.0659382,-0.000410498,-5.29091e-11,-0.00670443
-8.88178e-10,-2.66454e-09,-3.55271e-09,-0.0078214,3.30578,-2.66454e-09,-29.8404,-15.0327,1.93623e-07,-16.4773,-17.9204,7.39769,-4.05898e-07,7.7874,0,0,1,0.0391543,-0.0045552,0.0350317,-0.209603,0.0104624,8.88178e-10,-0.0050687,-0.132108,-0.0132167,8.88178e-10,-0.00305608
2.36616e-09,1.19349e-09,1.69309e-09,3.96211e-09,3.01911e-08,-2.7256e-08,42.6346,27.3063,-1.59879e-06,31.0723,-42.5357,27.253,2.41928e-06,31.019,0,0,0,0.720159,3.7222e-05,-0.250377,0.277456,0.0100548,-2.53964e-09,0.0292344,-0.276523,0.00959789,3.29597e-10,0.0288246
9.9476e-08,-7.10543e-09,-1.77636e-08,3.55271e-09,7.4607e-08,2.84217e-08,123.214,-73.3765,4.26326e-07,-42.583,123.346,73.1641,3.94351e-07,42.3751,0,0,0,-0.000115683,1.0155,-0.000103508,0.723983,-0.449502,3.55271e-09,-0.244838,0.724987,0.449528,-7.10543e-09,0.244776
