0.000618949,-2.48664e-07,-1.26867e-05,-3.58392e-07
0.000607488,1.46034e-07,-0.000604724,-1.45778e-07
0.00208442,5.88252e-07,0.00123482,3.82638e-07
-0.00310189,-7.45452e-07,0.00308788,7.44262e-07
-0.002535,-2.58843e-06,-0.00254437,-2.59063e-06
0.0021743,3.70499e-07,-0.00216377,-3.71506e-07
0.0127921,3.08356e-06,0.00239514,1.01853e-06
0.0239798,6.62152e-06,0.00439086,1.59085e-06
-0.00385445,-0.000577015,-0.00127522,-8.88414e-07
-0.0228715,-6.24956e-06,-0.00407351,-1.37701e-06
0.00239514,1.02017e-06,0.0128004,3.08788e-06
-0.00439293,-1.59468e-06,-0.0239978,-6.63052e-06
-0.00127316,-8.88416e-07,-0.00385985,-0.000577016
0.00407606,1.38083e-06,0.0228884,6.25813e-06
0.309474,-0.000124332,-0.00634337,-0.000179196
0.303744,7.30168e-05,-0.302362,-7.28888e-05
1.04221,0.00029411,0.61741,0.000191308
-1.52142,-0.000367694,1.5145,0.000367026
-1.26749,-0.00129421,-1.2722,-0.00129532
1.12849,0.00019518,-1.12309,-0.000195726
6.39607,0.00154178,1.19757,0.000509264
11.9899,0.00331076,2.19543,0.000795421
-1.92723,-0.288507,-0.637611,-0.000444207
-11.4358,-0.00312478,-2.03675,-0.000688505
1.19757,0.000510084,6.4002,0.00154394
-2.19646,-0.000797339,-11.9989,-0.00331526
-0.636581,-0.000444208,-1.92992,-0.288508
2.03803,0.000690413,11.4442,0.00312906
