7.7342e-05,-3.7192e-07,-0.000316909,-4.22245e-07
0.000513341,1.23079e-07,-0.000510926,-1.22888e-07
0.00211742,4.69957e-07,0.0011784,2.58238e-07
-0.00332511,-7.51515e-07,0.00330927,7.5096e-07
-0.00183695,-2.34757e-06,-0.00184584,-2.34966e-06
0.0014915,1.96649e-07,-0.00148408,-1.98849e-07
0.0123155,2.88869e-06,0.002149,8.81392e-07
0.023334,6.55467e-06,0.0042334,1.59264e-06
-0.00361088,-0.000576983,-0.00110392,-8.59746e-07
-0.0225692,-6.47307e-06,-0.00418232,-1.66146e-06
0.002149,8.83127e-07,0.012323,2.89301e-06
-0.00423453,-1.59645e-06,-0.0233518,-6.5639e-06
-0.00110174,-8.59748e-07,-0.00361626,-0.000576985
0.00418294,1.66502e-06,0.0225869,6.48213e-06
0.038671,-0.00018596,-0.158455,-0.000211122
0.256671,6.15395e-05,-0.255463,-6.1444e-05
1.05871,0.000234969,0.589198,0.000129136
-1.68093,-0.000378133,1.67295,0.000377915
-0.918477,-0.00117378,-0.922915,-0.00117482
0.70384,8.88915e-05,-0.700279,-8.99375e-05
6.15774,0.00144435,1.0745,0.000440696
11.667,0.00327733,2.1167,0.000796316
-1.80544,-0.288491,-0.551958,-0.000429873
-11.2846,-0.00323654,-2.09116,-0.000830727
1.0745,0.000441563,6.16152,0.00144651
-2.11726,-0.00079822,-11.6759,-0.00328195
-0.550872,-0.000429874,-1.80813,-0.288492
2.09147,0.000832507,11.2934,0.00324106
